qId,segmentId,type,difficulty,tag1,tag2,tag3,lawTag,revisionFlag,conceptId,variantGroupId,source_ref,imageUrl,stem,choiceA,choiceB,choiceC,choiceD,choiceE,explainA,explainB,explainC,explainD,explainE,correct,explainShort,explainLong,status,updatedAt
R7-A-Q047,R7-前半-supplementary-14,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.47,,"鉄道の軌道における維持管理に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,A,,,published,2026-02-14T15:19:12.782220
R7-A-Q048,R7-前半-supplementary-15,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.48,,"鉄道(在来線)の営業線及びこれに近接して工事を施工する場合の保安対策に関する 次の記述のうち,適当でないものはどれか。",,,,,,,,,,,D,,,published,2026-02-14T15:19:12.782220
R7-A-Q049,R7-前半-supplementary-16,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.49,,"シールド工法の施工に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,A,,,published,2026-02-14T15:19:12.782220
R7-A-Q050,R7-前半-supplementary-17,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.50,,"鋼構造物塗装の施工管理に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,C,,,published,2026-02-14T15:19:12.782220
R7-A-Q051,R7-前半-supplementary-18,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.51,,"上水道の配水管の埋設位置及び深さに関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,A,,,published,2026-02-14T15:19:12.782220
R7-A-Q052,R7-前半-supplementary-19,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.52,,"下水道管渠の更生工法に関する次の記述のうち,適当なものはどれか。",,,,,,,,,,,C,,,published,2026-02-14T15:19:12.782220
R7-A-Q053,R7-前半-supplementary-20,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.53,,"下水道工事における小口径管推進工法の施工に関する次の記述のうち, 適当でないものはどれか。",,,,,,,,,,,C,,,published,2026-02-14T15:19:12.782220
R7-A-Q054,R7-前半-supplementary-1,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.54,,"下水道における,薬液注入工事の施工管理に関する次の記述のうち, 適当でないものはどれか。",,,,,,,,,,,A,,,published,2026-02-14T15:19:12.782220
R7-A-Q055,R7-前半-supplementary-2,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.55,,"労働基準法に定めている労働契約に関する次の記述のうち,誤っているものはどれか。",,,,,,,,,,,C,,,published,2026-02-14T15:19:12.782220
R7-A-Q056,R7-前半-supplementary-3,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.56,,"労働時間,休憩及び休日に関する次の記述のうち,労働基準法令上, 誤っているものはどれか。",,,,,,,,,,,D,,,published,2026-02-14T15:19:12.782220
R7-A-Q057,R7-前半-supplementary-4,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.57,,"事業者が統括安全衛生責任者に統括管理させなければならない事項に関する次の記述 のうち,労働安全衛生法令上,誤っているものはどれか。",,,,,,,,,,,C,,,published,2026-02-14T15:19:12.782220
R7-A-Q058,R7-前半-supplementary-5,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.58,,"高さがam 以上のコンクリート造の工作物の解体作業における危険を防止するため に,事業者又はコンクリート造の工作物の解体等作業主任者が行うべき事項に関する 次の記述のうち,労働安全衛生法令上,誤っているものはどれか。",,,,,,,,,,,D,,,published,2026-02-14T15:19:12.782220
R7-A-Q059,R7-前半-supplementary-6,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.59,,"主任技術者及び監理技術者の職務等に関する次の記述のうち,建設業法令上, 誤っているものはどれか。",,,,,,,,,,,C,,,published,2026-02-14T15:19:12.782220
R7-A-Q060,R7-前半-supplementary-7,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.60,,"建設工事の請負契約に関する次の記述のうち,建設業法令上,誤っているものは どれか。",,,,,,,,,,,D,,,published,2026-02-14T15:19:12.782220
R7-A-Q061,R7-前半-supplementary-8,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.61,,"特殊な車両の通行時の許可等に関する次の記述のうち,道路法令上, 誤っているものはどれか。",,,,,,,,,,,A,,,published,2026-02-14T15:19:12.782220
R7-A-Q062,R7-前半-supplementary-9,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.62,,"河川管理者以外の者が,河川区域内(高規格堤防特別区域を除く)で工事を行う場合の 手続きに関する次の記述のうち,河川法令上,誤っているものはどれか。",,,,,,,,,,,B,,,published,2026-02-14T15:19:12.782220
R7-A-Q063,R7-前半-supplementary-10,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.63,,"工事現場に仮設の現場事務所を設置する場合,建築基準法令上, 仮設建築物の制限の緩和が適用されないものは,次の記述のうちどれか。",,,,,,,,,,,D,,,published,2026-02-14T15:19:12.782220
R7-A-Q064,R7-前半-supplementary-11,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.64,,"騒音規制法令上,特定建設作業における環境省令で定める基準に関する次の記述の うち,誤っているものはどれか。",,,,,,,,,,,D,,,published,2026-02-14T15:19:12.782220
R7-A-Q065,R7-前半-supplementary-12,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.65,,"振動規制法令上,特定建設作業に伴う建設工事を施工しようとする者が行う,市町村 長への届け出に関する次の記述のうち,誤っているものはどれか。",,,,,,,,,,,D,,,published,2026-02-14T15:19:12.782220
R7-A-Q066,R7-前半-supplementary-13,ability,3,,,,,false,,,令和7年度第一次検定 前半 No.66,,"港則法令上,港長の許可又は届け出に関する次の記述のうち,正しいものはどれか。",,,,,,,,,,,B,,,published,2026-02-14T15:19:12.782220
R7-B-Q001,R7-後半-main-1,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.1,,"TS(トータルステーション)を用いて行う測量に関する次の記述のうち, 適当でないものはどれか。",,,,,,,,,,,A,,,published,2026-02-14T15:19:12.782220
R7-B-Q002,R7-後半-main-2,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.2,,"公共工事標準請負契約約款上,工事の施工に当たり受注者が監督員に通知し, その確認を請求しなければならない事項に該当しないものは,次の記述のうちどれか。",,,,,,,,,,,C,,,published,2026-02-14T15:19:12.782220
R7-B-Q003,R7-後半-main-3,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.3,,"下図は,逆T型擁壁の配筋図を示したものである。 かかと版の引張鉄筋に該当する鉄筋番号は,次のうちどれか。 1900 1002502004×250=1000100 50200 8×125=10008×125=1000 8×125=10004×250=1000 1002502004×250=1000100 50200 1900 400 00 00 11 00 8080 1616 × 3 × 3 2 = 2 = 0 0 006 552 22 22 = = 00 55 22 × × 99 0000 8800 1144 00 11 11 4×250=10008×125=10004004001100",,,,,,,,,,,B,,,published,2026-02-14T15:19:12.782220
R7-B-Q004,R7-後半-main-4,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.4,,"建設機械の最近の動向に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,B,,,published,2026-02-14T15:19:12.782220
R7-B-Q005,R7-後半-main-5,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.5,,"建設工事における施工計画立案に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,A,,,published,2026-02-14T15:19:12.782220
R7-B-Q006,R7-後半-main-6,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.6,,"下図のネットワーク式工程表に関する次の記述のうち,適当でないものはどれか。 ただし,図中のA〜Kは作業内容を,数字は作業日数を示す。 C D 3 6日6日 A B E F J 01245 5日5日6日7日6日 G H I K 6789 7日6日6日5日",,,,,,,,,,,C,,,published,2026-02-14T15:19:12.782220
R7-B-Q007,R7-後半-main-7,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.7,,"特定元方事業者が,その労働者及び関係請負人の労働者の作業が同一の場所において 行われることによって生ずる労働災害を防止するために講ずべき措置等に関する次の記 述のうち,労働安全衛生法令上,誤っているものはどれか。",,,,,,,,,,,A,,,published,2026-02-14T15:19:12.782220
R7-B-Q008,R7-後半-main-8,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.8,,"建設工事現場における保護具使用に関する次の記述のうち,誤っているものはどれか。",,,,,,,,,,,D,,,published,2026-02-14T15:19:12.782220
R7-B-Q009,R7-後半-main-9,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.9,,"建設工事の労働災害防止対策に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,A,,,published,2026-02-14T15:19:12.782220
R7-B-Q010,R7-後半-main-10,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.10,,"型枠支保工の組立や安全作業等に関する次の記述のうち,誤っているものはどれか。",,,,,,,,,,,C,,,published,2026-02-14T15:19:12.782220
R7-B-Q011,R7-後半-main-11,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.11,,"土工工事における明り掘削の作業に当たり事業者が遵守しなければならない事項に関 する次の記述のうち,労働安全衛生法令上,誤っているものはどれか。",,,,,,,,,,,A,,,published,2026-02-14T15:19:12.782220
R7-B-Q012,R7-後半-main-12,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.12,,"建設工事における墜落災害の防止において,事業者が講じなければならない措置に関 する次の記述のうち,労働安全衛生法令上,作業の高さの基準として正しいものは どれか。",,,,,,,,,,,D,,,published,2026-02-14T15:19:12.782220
R7-B-Q013,R7-後半-main-13,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.13,,"コンクリート構造物の解体作業に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,A,,,published,2026-02-14T15:19:12.782220
R7-B-Q014,R7-後半-main-14,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.14,,"道路のアスファルト舗装の品質管理に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,A,,,published,2026-02-14T15:19:12.782220
R7-B-Q015,R7-後半-main-15,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.15,,"道路舗装の品質管理における測定対象,品質特性及び試験の方法に関する 次の組合せのうち,適当でないものはどれか。 [測定対象] [品質特性] [試験の方法]",,,,,,,,,,,D,,,published,2026-02-14T15:19:12.782220
R7-B-Q016,R7-後半-main-16,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.16,,"レディーミクストコンクリートの受入れ検査に関する次の記述のうち, 適当でないものはどれか。",,,,,,,,,,,B,,,published,2026-02-14T15:19:12.782220
R7-B-Q017,R7-後半-main-17,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.17,,"建設工事に伴う水質汚濁対策に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,D,,,published,2026-02-14T15:19:12.782220
R7-B-Q018,R7-後半-main-18,ability,3,,,,,false,,,令和7年度第一次検定 後半 No.18,,"建設工事における近接施工での周辺環境対策に関する次の記述のうち, 適当でないものはどれか。",,,,,,,,,,,D,,,published,2026-02-14T15:19:12.782220
